baseline,rolling_average,triangular,weibull
78.0,85.98947263754582,91.06516278616584,50.9
78.0,82.24694172378977,87.85854469802375,79.1
78.0,79.42744529812863,87.78336374880449,85.7
78.0,81.52899736138197,77.35775512881605,58.0
78.0,80.22355725136973,92.48815079031279,74.1
78.0,81.72222607728705,65.10923629156262,93.3
78.0,78.9174192315956,62.35854651280812,53.7
78.0,74.19045249690063,70.67037600788376,94.1
78.0,73.649597441344,89.39384683936609,51.9
78.0,76.75060333064124,75.02701471878383,56.3
78.0,73.174336983078,67.08663183242736,101.3
78.0,76.73064500734992,53.91062544964315,98.6
78.0,78.81919228762814,66.84031285216706,83.9
78.0,76.63193783122989,68.58812984385241,95.4
78.0,80.52131492647959,98.03799743860986,88.1
78.0,83.5854514097814,74.64798694302743,66.0
78.0,80.95887624246942,78.47517960854826,73.1
78.0,75.35987223517657,95.05852128176578,66.9
78.0,74.45667422236377,83.06860590498499,77.5
78.0,78.79173460917485,76.31563586252479,72.6
78.0,75.28386564020516,80.70439787292749,79.9
78.0,71.78720841639253,60.8116336788935,59.6
78.0,71.65957083712087,85.82797652748951,92.5
100.0,82.75955913556939,120.04877770705332,121.4
100.0,86.94611001718263,101.06131256977184,121.3
100.0,97.82472279203532,82.01377620361004,83.9
100.0,104.1602148045321,103.72439750856839,81.7
100.0,99.19042869804107,84.48032306098985,112.9
100.0,99.03825316373478,106.38543088798295,115.3
100.0,101.70144783698368,89.33234242805207,80.9
100.0,103.59416571981623,125.61253218212383,129.3
100.0,100.2439224261854,101.30738809914914,105.9
100.0,98.79011396542089,120.9741758853749,79.8
100.0,95.25621984946977,100.20617511501678,95.1
100.0,102.30290290609129,75.3799364552527,89.7
100.0,96.25854507060336,112.99236927444262,83.6
100.0,95.20717348686807,98.23649368163404,77.2
100.0,101.84476049320237,100.18135210193664,82.4
100.0,98.04651782135458,96.09803385051441,114.6
100.0,103.60451672620194,113.10173721937483,94.4
100.0,100.39402738081336,115.27636949056529,119.0
100.0,101.97152190844162,103.56580690223288,76.1
100.0,103.5315145141966,92.57199746219156,92.3
100.0,100.24653189783905,106.44404438481537,78.9
100.0,99.3622028552289,92.03670964805684,89.2
100.0,106.1627183971422,80.34237401533392,83.8
100.0,109.54557896697494,102.36224599304643,70.5
61.0,80.0,64.7975252540175,64.4
61.0,73.43447718081818,69.04143367927702,45.9
61.0,68.345566050169,65.86957939654792,73.5
61.0,61.20417734606416,54.89785920958462,62.0
61.0,63.133198493343585,59.60535983623949,76.2
61.0,59.796328550799544,56.28303371334118,59.0
61.0,57.81914204518894,54.142622439617824,59.2
61.0,59.40944617950722,57.06803696087228,76.8
61.0,62.06868528751916,72.61999530136256,65.2
61.0,58.64937527534823,69.33014057859079,75.2
61.0,58.402717310878316,66.16367281710144,54.6
61.0,56.25483555395464,61.207871974497394,54.1
61.0,58.28023339585479,57.267882458521186,76.7
61.0,58.495838276407795,55.59684831113006,62.1
61.0,58.8741530482462,54.816233302834334,56.3
61.0,57.941143983694744,62.92318676580668,52.3
61.0,61.44730199406676,63.904956043246145,64.5
61.0,58.19184813767842,65.19671063602696,71.8
61.0,58.62847395150742,56.66820177415652,62.2
61.0,62.02287175890798,45.119777429045435,53.2
61.0,58.195268913344705,67.96601770121433,73.9
61.0,61.348745999684134,49.52554269365912,64.9
61.0,63.83538344251458,57.40289831786568,60.0
61.0,62.0995392472893,53.73396539461248,76.4
88.0,77.14416986971307,87.65363173099296,68.3
88.0,85.76806187233475,84.46390201815967,79.3
88.0,84.69199511805928,82.78079872286636,94.7
88.0,90.25956061851275,82.48470144026847,68.4
88.0,89.9445590474941,85.37138335606181,65.0
88.0,88.23198090614416,88.5681123316721,61.2
88.0,88.70013149203746,67.7376487117827,109.5
88.0,85.33238184466094,84.53381450317102,85.1
88.0,83.05854968576995,105.97692763292501,91.4
88.0,87.16100282320464,81.99432158582475,67.9
88.0,88.2660473552716,96.62704571876893,64.8
88.0,87.33029542611732,82.35358607186646,79.9
88.0,88.35918572979021,94.6166364730613,72.1
88.0,85.24556936973778,73.83431748209736,84.6
88.0,84.53345756840079,85.85697625813854,94.7
88.0,88.69522421015637,96.28629465595718,93.9
88.0,91.92117791318451,84.28224078470579,80.7
88.0,89.90654241958012,90.57827674548828,102.1
88.0,93.56220514017596,83.57184371316978,90.4
88.0,95.32701796212996,97.46781595514864,70.7
88.0,96.97435757702598,71.17379608930855,97.5
88.0,90.41325959532335,99.90042682960089,72.0
88.0,87.59609750383203,86.42081407332282,72.9
88.0,90.23940659098977,81.56369081422116,69.5
77.0,80.32019075161455,94.85568554420506,82.1
77.0,84.64144183402729,78.22808541696025,59.8
77.0,85.71021773832265,71.38545926343113,56.6
77.0,84.56260564049052,59.00219161206714,70.7
77.0,75.34298181032409,93.5526630045189,85.6
77.0,74.51618863352229,58.719355031744875,58.1
77.0,76.22084331535433,62.247039737568585,59.9
77.0,81.04370479761585,66.89951308473624,55.7
77.0,78.87554970364752,81.1090625633127,81.7
77.0,83.51226255271534,63.907041620141996,85.2
77.0,76.62596374819215,73.24745852322314,63.2
77.0,77.2601287818523,92.52962573657796,72.3
77.0,82.71754543327322,109.46898467932346,110.0
77.0,85.1358453716171,58.82090103172955,52.9
77.0,81.30971588851781,78.32362783712838,54.4
77.0,85.08277066654847,77.90313765871139,107.2
77.0,77.24880570863614,104.60973397849929,95.6
77.0,76.44713452494912,73.48889368098676,98.0
77.0,74.02105601993831,72.59343312378653,53.5
77.0,78.31367530709214,95.17154147789688,89.5
77.0,83.04444424964058,60.8847711919653,72.1
77.0,80.23686475966056,84.61475973737495,119.1
77.0,73.4196588463991,80.07487396684311,96.2
77.0,80.049591012506,82.54410143978907,83.8
100.0,83.58387663748785,118.85591800111955,114.5
100.0,87.00223608245841,101.49689334334528,85.0
100.0,89.38966240301437,110.843735425962,82.0
100.0,101.14779909219533,101.5471822884382,129.6
100.0,102.08370135329892,96.75346878857845,107.4
100.0,101.28010386854315,104.36949773875102,103.3
100.0,104.01289169546767,114.96902191910502,80.5
100.0,107.8417653095068,94.19915591342985,80.4
100.0,109.16712118850315,90.03078971778164,97.8
100.0,103.33588772775181,100.41209136336508,108.8
100.0,103.23559862687216,97.49606392883943,86.9
100.0,101.55935109783387,107.05990810354986,81.5
100.0,94.83838230931971,96.34929382792173,95.8
100.0,99.83781292231944,99.92023027807622,88.9
100.0,96.3699392641954,108.18351535340088,113.5
100.0,98.06017342831927,109.8617560275357,101.8
100.0,100.63838562630787,92.14566511225632,109.9
100.0,95.5374892002562,100.66179343764,107.0
100.0,103.24779056403133,107.13026242601973,114.0
100.0,101.28244351058171,116.13579855588048,110.5
100.0,102.44933411620836,86.09509897031633,106.0
100.0,99.94319730617335,94.04708436909625,99.9
100.0,99.61071302727633,97.98294246502388,81.6
100.0,105.24362513960155,104.91122778402656,91.2
115.0,107.07245144277576,106.18172320953639,116.1
115.0,113.51217418502424,117.21647914640405,91.8
115.0,108.97947767657777,118.75732696474013,103.7
115.0,113.54971600511503,106.07634651110615,100.8
115.0,111.23738883860162,110.84660707854636,96.5
115.0,110.54985698091019,114.66378231897276,128.1
115.0,119.06563940578874,117.79655446001046,101.5
115.0,117.6113895929799,120.24714375563394,126.7
115.0,120.88231981228449,110.95606353639693,123.5
115.0,113.4435945919869,122.49908511201767,103.4
115.0,119.84312917583773,120.17513839477783,114.9
115.0,120.81676810989887,115.12606534238954,91.6
115.0,123.99926988122455,98.22460792461503,96.7
115.0,117.32218804627206,114.31436204291677,128.7
115.0,113.29603964607281,117.16014909194213,91.9
115.0,114.49797432172868,111.68963948908618,113.6
115.0,113.00313004344511,102.55192051200473,118.7
115.0,116.71495927233035,107.6776383864731,118.4
115.0,121.224264775752,117.09401773807407,108.0
115.0,119.12889941294843,104.68344876461529,118.8
115.0,122.51662108805229,101.1651819189779,100.0
115.0,123.70041801537847,123.83237411911895,101.0
115.0,120.0244646378776,122.73148624326456,90.6
115.0,123.05687526537005,115.16767677619015,94.5
112.0,111.19439002825996,109.79645896294939,121.0
112.0,110.00802649516802,115.84056789859507,108.0
112.0,116.78409618369943,104.98905962897085,100.4
112.0,117.55246408484288,112.45583683794852,100.7
112.0,109.14364700141698,118.55486383670943,129.1
112.0,106.59146814356836,116.3465897702313,110.1
112.0,113.36393518546308,102.12492937655259,116.0
112.0,109.12089616109247,115.07864987934332,122.7
112.0,114.71185436415378,119.1836493575591,107.9
112.0,109.472540506294,111.13855608747821,113.3
112.0,112.46025628555388,111.89884170926193,104.7
112.0,115.68859901129466,112.15081111697667,112.2
112.0,112.87602702682733,108.3969178807472,105.3
112.0,110.97631251462553,106.2633273252921,107.4
112.0,107.8404053669058,113.35727312854397,113.2
112.0,106.31659021903124,110.20813972561847,114.2
112.0,111.29099093885128,107.76328754223913,124.5
112.0,109.49113285283927,120.70036480583629,101.8
112.0,110.40163351714999,115.48579055619844,111.0
112.0,116.0472959005813,109.23898781908491,123.5
112.0,115.33902716345163,115.86896819400607,101.0
112.0,114.06625495520422,107.33267128959619,104.9
112.0,111.98796832698142,112.66298095123739,103.0
112.0,117.55124841231654,123.5144822177329,102.0
133.0,122.01017223635824,131.00449520716688,110.9
133.0,126.51018762588589,135.75626745672218,135.0
133.0,132.1759471805459,120.40594744686034,117.8
133.0,132.2989619623596,132.38236903080775,138.0
133.0,130.94062440680614,137.91638839665444,133.6
133.0,131.36275659707832,125.98324371021995,122.8
133.0,127.10104763311482,136.82315851843953,113.6
133.0,130.92987051672307,136.42006999182092,141.3
133.0,139.2466760570294,126.31457175881852,133.5
133.0,142.82033277388018,138.25224891116676,131.4
133.0,130.44315104961512,142.69302108504547,146.3
133.0,127.95208564234738,121.25488591726173,132.8
133.0,127.04945270513747,125.91571399311914,113.3
133.0,131.0157909214179,118.42192801355131,138.3
133.0,133.2438812700056,124.93912889676332,142.2
133.0,140.05497158644818,128.16175116642785,117.6
133.0,129.24769782330526,126.00923588842731,120.1
133.0,127.17960879550824,140.76451978691347,112.6
133.0,135.9231220281746,129.5410151496469,113.4
133.0,136.92483981292673,145.15757614221923,140.4
133.0,128.75248817146766,125.07930036085057,128.2
133.0,127.04173986030895,120.44226915970211,128.2
133.0,134.57354612684549,138.22020849513305,110.9
133.0,133.43528336200856,119.14130594935531,141.8
39.0,80.0,32.35897456953198,67.9
39.0,62.045149103184116,13.506379433546547,41.9
39.0,47.97493481284255,71.37235380196319,63.0
39.0,41.286771705106645,56.8674224917585,44.2
39.0,42.1574915794554,45.791227572045344,79.6
39.0,37.69496883345665,31.670842043370016,36.8
39.0,37.82897777085644,38.34471924506788,78.6
39.0,39.21933523429777,22.8877110893981,55.3
39.0,37.09700355202891,43.56692766104303,62.8
39.0,38.58448648941478,43.55022372704831,21.8
39.0,41.6267611770515,71.33401008823586,61.7
39.0,41.454031932932125,51.70573512568663,50.2
39.0,43.62487399034447,44.26895845308271,44.6
39.0,42.55581118233485,29.818170412284452,56.4
39.0,43.5999760419277,46.922497341223604,67.1
39.0,38.567822531055214,34.46724260518033,78.0
39.0,40.658986221504705,34.32516046564779,36.3
39.0,41.55824465717049,57.724063331446104,64.0
39.0,36.3606586281434,48.05966018229287,53.8
39.0,40.13376075236481,35.28473858147042,54.3
39.0,36.77636173504378,35.903547017441355,75.7
39.0,38.917210162455476,18.987378710024753,78.8
39.0,38.126429597913926,12.918482086103927,49.8
39.0,41.17031189927444,23.012767290019454,45.5
80.0,57.50544431283057,95.10120417934516,99.0
80.0,66.83421057875894,98.47608606047139,34.9
80.0,78.47960644697902,52.0653749507177,35.2
80.0,79.39569705975345,65.55500695720258,70.2
80.0,83.5190545619316,91.15356302673396,40.5
80.0,79.71716867284653,71.81540200377447,66.5
80.0,76.49105483373975,85.26060694308943,94.3
80.0,81.63359426226174,94.50713799013717,50.6
80.0,82.64534585189162,86.544710724678,45.5
80.0,84.08864419141534,97.9691069244131,89.0
80.0,78.75984439208375,94.22946764200199,85.2
80.0,79.04237611309966,72.85097255022816,87.8
80.0,80.84258461406569,80.02129185471172,34.2
80.0,81.2286422915046,77.59562433794844,69.6
80.0,76.10597880757848,60.27823931454723,74.7
80.0,78.70757677045496,80.97407833647327,71.9
80.0,84.39497915301851,92.94279858399938,45.2
80.0,83.87215427562253,69.74467660233451,72.5
80.0,77.6339946452668,68.83194422224925,98.2
80.0,79.3487666870131,95.68085000481148,80.1
80.0,81.27347786212773,81.72147482319826,60.1
80.0,76.13860133892763,98.62762132783608,87.9
80.0,78.32069056741605,92.88232255816698,65.2
80.0,83.76162585477219,44.20744833247459,98.9
58.0,75.46544311370768,57.32184840759229,86.6
58.0,67.50955851054324,22.12783106364699,50.0
58.0,60.68769339357327,95.6990648225522,78.9
58.0,55.76340048863588,97.22395019034614,62.1
58.0,53.720683175589386,62.200445948671494,81.2
58.0,51.89722951408229,80.74929095730246,88.8
58.0,56.672220316919535,46.128761362694135,60.7
58.0,56.45128298173651,45.434301971827765,33.5
58.0,56.09387067907076,38.54997338675655,53.0
58.0,56.48964727567396,56.83041191021791,60.2
58.0,61.52891885465439,78.67357550169262,59.6
58.0,61.15732949140583,29.590828694026644,66.8
58.0,56.11593366609084,35.60255440254376,45.2
58.0,54.27335976669604,44.74924516799545,30.2
58.0,58.44667936585912,62.26535416994593,54.6
58.0,55.126954164934574,40.28094660763949,56.8
58.0,54.46569535018718,75.30605194428101,43.4
58.0,52.15306321940044,65.34759654724527,41.5
58.0,54.2186387307035,51.709961034321026,41.9
58.0,54.783690593285755,77.21153770305047,77.7
58.0,51.68475325564013,68.10224851164091,72.5
58.0,50.49484596121371,74.58652538804407,52.1
58.0,54.76074356774269,53.18708465103527,54.4
58.0,59.52519081356997,58.231829907703684,85.4
71.0,61.9605258506881,57.50064617080855,72.1
71.0,64.37562294377469,77.57474983170641,64.6
71.0,64.8371379688149,75.39425412618193,87.6
71.0,64.32859370686333,61.058487146588135,86.3
71.0,68.34136502313095,65.02205730248423,90.0
71.0,72.81069005365347,71.2382400321593,89.2
71.0,76.08311801375561,63.32721562714668,71.1
71.0,76.6403475136567,68.12413442727681,85.7
71.0,76.54052875564071,69.67677709648534,58.9
71.0,78.21154926436495,79.77450393797123,69.6
71.0,72.12785556662428,85.96885411485385,51.7
71.0,75.94753313061958,87.40882518586615,77.8
71.0,71.79222188454888,67.1343503204551,74.2
71.0,68.47327748769223,81.16635108470166,54.1
71.0,67.90572383934148,70.82650269967397,79.9
71.0,69.983195922742,64.58116553862261,74.4
71.0,69.17416153686719,59.68554802257762,52.3
71.0,66.708377709805,56.97524532483501,89.9
71.0,68.66814676289334,62.43690131978215,67.4
71.0,72.28948361379946,58.241341208083554,50.5
71.0,69.39043609334183,72.6678732156473,50.0
71.0,68.74071181408809,81.88952846794035,85.2
71.0,72.89021349172529,69.83503224352552,63.5
71.0,71.72474823279683,69.97690188211034,75.2
88.0,78.22685150456151,96.31166343655362,89.9
88.0,85.7955828318213,69.9188610149128,60.5
88.0,88.12310221478225,68.31725448420289,68.0
88.0,84.99580053512233,80.94080916991584,68.6
88.0,87.26573665395142,83.45688525961904,64.2
88.0,91.20767698480114,97.3520002338653,59.9
88.0,92.64795622736544,95.05837911183293,47.8
88.0,92.55030468722492,66.90091545774989,53.7
88.0,93.71248292989155,91.08333320563132,80.4
88.0,93.15962854299758,88.05546182689474,71.6
88.0,92.12141003396651,95.02845873251376,56.6
88.0,88.0414360091754,90.32467408225168,73.1
88.0,92.93181891292593,69.67640025977235,71.8
88.0,94.09447684628768,75.11830933368432,71.1
88.0,94.98830015161008,100.34973765377092,108.3
88.0,95.45938484901515,94.88814564039974,48.3
88.0,93.81454414367286,86.40405877293529,46.4
88.0,85.69345925320908,94.38225606712736,41.5
88.0,86.25957471036917,105.4657924062924,71.1
88.0,87.99107488963656,87.8482889860924,88.1
88.0,86.4713807453638,101.50034508922131,52.3
88.0,92.23033642984227,80.40784427859668,55.5
88.0,90.38375757936038,83.6921619323119,59.9
88.0,87.42507847958561,82.21141761354687,73.5
67.0,76.75816858761073,49.44383996673773,88.9
67.0,68.20566800322716,61.67047527151208,82.7
67.0,69.20197968695436,62.26942902855835,55.7
67.0,69.43360117466014,68.08101464588849,68.4
67.0,68.13291543088847,81.7465886389894,54.1
67.0,69.42068623850669,55.569894269957295,40.2
67.0,69.2928227821698,69.26525737181345,86.0
67.0,67.62234388357948,69.3614308957352,61.7
67.0,64.76631157904211,62.005105108624996,65.2
67.0,63.53018521033829,61.05043529512075,49.8
67.0,68.60283487867815,76.71678510512332,74.9
67.0,71.24107456220196,64.75157287093975,36.9
67.0,68.36524488902134,67.76845903650128,56.3
67.0,66.34072894161716,62.142446015575715,51.0
67.0,66.41444139940863,85.60578848586766,44.4
67.0,66.9121038118532,53.75977810098441,84.2
67.0,69.93963868447383,55.38130005959641,56.3
67.0,66.64971926036064,59.958388631803416,73.4
67.0,63.509354095677864,54.43054500806825,37.4
67.0,67.44574552232203,82.88234533003951,37.3
67.0,65.24946995988921,68.47563635176795,69.5
67.0,69.21671792635632,65.70431118045025,76.5
67.0,69.28072414230311,84.56645462117926,60.6
67.0,71.46792111763794,67.82600049011344,44.9
123.0,89.51539818571939,97.062464512482,115.0
123.0,109.03015822695035,145.63233540526446,99.7
123.0,112.95335358000276,126.81988247333993,95.9
123.0,122.00570802382332,151.67454010929637,104.4
123.0,117.91058731378325,117.20788925425451,110.0
123.0,112.89267673036632,107.20630300843825,108.6
123.0,121.22878071877759,103.14475967917794,112.1
123.0,130.1669117270994,93.87166668847911,94.9
123.0,122.48209987237182,103.39763658164836,91.1
123.0,125.20923901360737,112.96642572789601,138.6
123.0,127.33507930464654,117.35882018309958,138.2
123.0,122.91185905222744,139.06890335850372,110.7
123.0,117.75937815975792,119.1600698168639,119.5
123.0,112.6199860043937,159.58053387795783,133.9
123.0,122.44492379660352,124.56507893423671,120.0
123.0,118.26883566972802,118.23164424177816,103.3
123.0,121.1887098675605,119.19185891477296,113.7
123.0,116.64166595497869,146.9410381488784,94.2
123.0,127.73120194125538,149.62824368886507,110.5
123.0,123.3301948878975,115.82615969947098,90.0
123.0,124.88270489066448,148.84292250888245,96.0
123.0,129.93013685327253,141.8354818320217,102.3
123.0,123.54206123404961,140.02890176278623,149.0
123.0,118.06684152103333,116.97781747297859,106.4
93.0,103.37717283021442,87.93347999391098,109.2
93.0,93.81154274354608,95.93876798344236,103.2
93.0,97.9303159169357,88.39318138263664,95.0
93.0,98.54537868502264,91.30394668934662,104.6
93.0,97.3460278136746,90.02601640199711,109.5
93.0,99.90172031778597,93.38707808641837,83.9
93.0,99.68816662989323,90.71220810084074,90.6
93.0,101.73623592868114,91.73590888731856,108.0
93.0,97.09716795109074,98.73886470242196,96.2
93.0,99.58589962756875,102.5744039693001,102.3
93.0,97.2399135332152,91.8707763478074,92.6
93.0,89.90976886698878,102.79272429980654,83.5
93.0,94.49373086873948,88.71138075494284,85.1
93.0,94.22619651083627,89.77349945857057,84.6
93.0,89.5103895003121,103.57804349027816,96.4
93.0,92.65909683310605,88.15801956770119,108.8
93.0,95.28616761254003,106.23876457684358,82.5
93.0,95.86497790214986,97.39994504522379,91.9
93.0,98.89584196354556,91.07513637742176,92.2
93.0,94.1693691063945,107.18406443272657,84.6
93.0,99.06297325750319,97.9045152724782,80.4
93.0,98.9099943155465,94.68092235671067,87.1
93.0,99.63409784550981,96.01199384028041,104.0
93.0,95.57997718570815,82.12148813713942,81.4
58.0,75.61050680369287,22.32042885688163,87.0
58.0,64.9551086182431,59.402262793238336,78.0
58.0,58.02570364871734,72.27632513290318,76.1
58.0,58.01047615506586,71.67262773425935,77.9
58.0,61.347081066822355,81.74859540305934,57.7
58.0,59.73759183920912,54.01059376246034,50.7
58.0,56.9355425864119,36.87033381621434,80.9
58.0,59.204953291149934,70.0095820560187,32.7
58.0,61.44408639262422,43.5116992865494,38.6
58.0,63.8148371001849,39.86581846604944,75.5
58.0,61.7767499310381,59.67941603129702,90.0
58.0,57.19683413374602,42.61395050377152,75.7
58.0,53.550452055054144,68.29852281899062,82.1
58.0,53.94439616826977,58.03635259097552,50.4
58.0,58.882785880778684,78.51247432377505,78.9
58.0,54.68282258147829,70.10141676587509,80.8
58.0,59.87295815362045,70.59656037452251,26.8
58.0,60.98375939592252,70.68866637805209,51.5
58.0,57.51092214289382,49.40127913249775,89.1
58.0,57.609810125302516,47.099749285928596,66.0
58.0,57.36386317270964,51.292789221332825,52.5
58.0,53.6962760762418,81.5250358909514,88.0
58.0,59.2873440725303,37.23477821202573,52.0
58.0,59.97194961361711,87.61313790575552,73.6
72.0,66.16767988046584,53.87971985127185,94.5
72.0,71.06683552545294,83.99796425586854,44.9
72.0,70.30590828898113,72.89844839195192,72.6
72.0,66.43836097959561,83.77237093507843,59.5
72.0,63.456365915401726,76.1915572280015,59.9
72.0,72.33432615265913,88.08540334806116,99.6
72.0,78.14103282351333,70.12784123226169,54.5
72.0,69.46434344983876,73.68958062482375,57.9
72.0,73.93470495319181,94.27183803731309,109.7
72.0,74.62042596640819,49.15013723571915,44.4
72.0,67.97127783585029,40.656117855376344,72.2
72.0,66.14849564654956,94.34977781741036,45.1
72.0,74.496389141159,73.98087050550262,93.8
72.0,78.14098279255327,74.27729343866747,96.6
72.0,70.03304683539764,74.40095513831767,50.2
72.0,74.74695546574873,92.3198190579015,102.6
72.0,70.62808037707663,42.88667481167422,61.6
72.0,67.94153869778671,69.76868771264613,77.6
72.0,74.99921094939921,77.09492378607536,89.3
72.0,77.14505108891134,73.52752137564968,74.5
72.0,73.97074920918118,56.3177023606879,69.2
72.0,71.04893131438783,42.230855000077256,65.4
72.0,73.32950923224837,60.005082359083815,77.5
72.0,68.4659321067658,102.0278428983404,51.1
29.0,51.39245731211166,36.4045285210412,47.8
29.0,38.16538118215227,25.966155100971328,26.2
29.0,34.232634827635636,20.988648506737796,57.4
29.0,34.26648655149485,31.214450801211324,35.3
29.0,32.29572482417362,13.4077541036764,46.0
29.0,29.6703632701442,29.98173128948101,54.4
29.0,31.18834664747532,22.8105359929085,57.2
29.0,29.631234432294896,44.68800693262145,48.8
29.0,31.913927212736606,29.048699897312304,49.1
29.0,29.03549606160215,48.51582342849816,36.9
29.0,30.2789107411497,42.187201903470765,45.4
29.0,28.87223996029143,24.207773207639875,51.7
29.0,26.63461367809287,33.564802937768,49.8
29.0,27.876391943394054,26.306016976236005,42.1
29.0,26.361006373563526,31.189211365263464,51.7
29.0,28.834793801877556,23.3217209482893,49.0
29.0,27.1437277975469,31.747159176312767,55.6
29.0,30.454013585431856,23.245123394121666,30.4
29.0,30.300852409314956,31.590208110869142,31.7
29.0,27.538258734420275,25.693326243731434,28.6
29.0,29.71022299674518,34.66399053498138,59.8
29.0,27.23029530237749,17.61283391257196,59.7
29.0,26.914211735439295,13.200065260140622,56.9
29.0,27.9239073470452,33.0824679256869,41.1
50.0,37.392015642063086,24.053005771838578,64.1
50.0,39.739859452583346,59.60900143278141,74.4
50.0,44.024217571474765,53.32961489349272,55.7
50.0,46.43593965347159,50.67634978381335,58.7
50.0,44.25220843151797,24.811346394968552,53.5
50.0,48.217340171270536,51.09179486159116,71.3
50.0,52.00334107808127,69.47735811996127,61.0
50.0,53.868238090310655,51.274566447965896,77.2
50.0,50.39374933067437,37.79751123076393,37.6
50.0,48.01292762796862,77.0777769018676,41.7
50.0,47.78681568196615,43.58523473843719,39.0
50.0,45.62806996570687,55.088695167967586,38.6
50.0,49.330131413948735,68.27606707963093,51.0
50.0,52.641940714200786,48.76581190353864,23.3
50.0,53.795932372523126,52.28036899533694,28.0
50.0,51.755602095374854,38.92228574087058,78.1
50.0,50.06429202025531,61.15670993330646,74.8
50.0,48.2632338444674,59.678887745777686,60.7
50.0,50.67544761115265,42.537111713944576,78.7
50.0,51.110969835584285,60.77651237048377,47.0
50.0,50.67647154034127,66.60987589143411,29.3
50.0,53.89737805023596,48.4222672499848,44.8
50.0,50.14444645942165,38.40022001675807,70.2
50.0,46.126493617575846,27.731336292348022,49.9
75.0,55.703306466295615,72.46598595327737,43.5
75.0,67.23017905369665,105.30610921440122,35.2
75.0,68.50850415869405,74.06193094613428,42.2
75.0,71.27670120489391,56.16871801526494,98.6
75.0,69.41019979895316,61.58845895609534,93.5
75.0,67.97411363905098,73.16957705890377,70.6
75.0,66.88306169107902,102.16240013679949,31.5
75.0,76.00107682665669,93.4438941738094,66.0
75.0,75.17699462427873,72.11054498220676,71.5
75.0,79.69908134969789,66.74706112728325,80.4
75.0,80.08783281500638,47.7746672286914,62.2
75.0,77.47545873438462,47.58988551027326,43.7
75.0,77.46006257590633,70.25287077828352,48.9
75.0,80.18531842276877,57.41877856238699,106.5
75.0,79.0024343942815,60.4726977818307,52.7
75.0,79.08586165103452,72.57691291741645,72.9
75.0,76.53686878429754,85.19732598343668,91.2
75.0,79.080353144063,98.41487161015377,36.3
75.0,73.0328550717072,78.05313526862176,78.3
75.0,76.0364264171561,60.22362382286269,95.7
75.0,79.22607739467351,89.26549322361194,79.9
75.0,78.59597538335319,78.29816281999359,78.6
75.0,72.17717305297307,54.24951299255709,51.5
75.0,78.02768980409691,86.8499128302683,84.0
110.0,89.80248615848382,83.71065149231553,87.2
110.0,104.94191158962539,108.56922164719838,82.4
110.0,110.32300524682353,106.37398781568378,119.9
110.0,105.49304246075113,110.86178398539856,112.1
110.0,105.83810452009793,133.45005554682672,113.4
110.0,109.74801318203947,110.2493215873058,113.3
110.0,105.34345622015056,99.95410388390931,103.2
110.0,114.5914807443162,94.07648056105403,82.1
110.0,107.53725053486731,117.16988197145015,89.3
110.0,104.76773076698265,123.65465619568945,110.1
110.0,104.9823612276796,105.9412343858035,92.9
110.0,102.18813624416873,128.5594265769011,86.8
110.0,104.40731523187308,95.84335803676281,82.6
110.0,106.67120158184235,113.89791235782386,139.3
110.0,110.45232252917552,128.88748843314093,96.9
110.0,115.76859608577755,106.40624761033735,105.0
110.0,117.2853903920983,96.61033748718941,81.8
110.0,115.10592829693283,120.43581558600482,80.6
110.0,114.6694529297609,129.5264888838037,103.9
110.0,112.22174388451081,110.88740875339758,83.3
110.0,109.11784647801429,127.86091494544333,88.3
110.0,113.51059228301204,99.58111400094202,114.6
110.0,117.55621920714265,106.33140570051438,94.5
110.0,117.48667390207065,108.22367193252973,95.9
123.0,123.32402247840096,119.13611492649395,120.3
123.0,122.56316719907184,130.39116829810553,111.1
123.0,119.80969352180469,122.6322175378729,99.8
123.0,119.60150877533653,109.73782560446047,98.8
123.0,125.65984175520744,132.4442122116883,91.9
123.0,125.96959559985623,126.18287427326545,93.3
123.0,127.96773689925568,130.28886512877435,100.0
123.0,125.62388680366973,91.84183540852196,104.5
123.0,130.70119348550236,125.56424720210734,106.7
123.0,131.4678643154771,120.95869301274578,129.6
123.0,128.1061760614058,122.09424694151355,102.8
123.0,118.70156700577571,116.80179976890261,131.0
123.0,122.14397691114685,125.90583394552314,91.1
123.0,122.78012505674617,106.8054470256318,109.9
123.0,122.03280750700307,128.2731654467596,117.5
123.0,127.77534920459549,119.93531538114573,96.0
123.0,124.67065558934209,134.08209025211164,118.7
123.0,125.66168884348195,129.83211665643256,128.7
123.0,119.49906614574374,118.53259203536655,96.4
123.0,125.2757006400472,129.75493828336846,97.1
123.0,127.10829712340632,102.31618853567801,128.5
123.0,125.88394401040154,115.17165879218749,110.6
123.0,120.13950875989487,108.72997609560291,103.3
123.0,125.1184707151221,118.78169816783029,93.0
75.0,95.88802916208562,84.13641098595507,99.4
75.0,86.31775551572488,74.58454017057329,62.0
75.0,79.2221969923767,86.11393638667184,64.7
75.0,74.25659524577569,83.84362547639084,96.8
75.0,72.74747814381769,65.02981644498338,74.4
75.0,74.66609710720762,79.19797400448819,81.6
75.0,74.3300601423287,71.82561531893012,92.7
75.0,74.26385632107706,80.3836200110589,96.9
